attrition,businesstravel,dailyrate,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,datebirth,salary,remotework
No,travel_frequently,1086.1190476190477,18.0,1.0,Medical,913.0,1.0,1.0,3.0,3.0,HeAlthcaRE rEPrEseNTaTIVE,3.0,Married,Unknown,"22808,50$",5.0,No,11.0,3.0,4.0,Unknown,0.0,10.0,3.0,2.0,2.0,1.0,2.0,1977.0,"105270,00$",1
Yes,Unknown,556.2566609977324,11.0,4.0,Other,914.0,4.0,0.0,4.0,2.0,sALeS eXecuTIvE,3.0,Unknown,Unknown,"11681,39$",8.0,Unknown,12.0,3.0,4.0,Part Time,0.0,10.0,2.0,3.0,4.0,1.0,2.0,1991.0,"53914,11$",1
No,Unknown,247.6190476190476,24.0,3.0,Medical,915.0,4.0,0.0,3.0,1.0,SALes REpResENTaTIVE,4.0,Unknown,"2000,00$","5200,00$",0.0,No,13.0,3.0,3.0,Unknown,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1999.0,Unknown,0
No,travel_rarely,379.78571428571433,25.0,2.0,Unknown,916.0,1.0,0.0,2.0,2.0,LabOrAtOrY TechNIcIaN,4.0,Single,Unknown,"7975,50$",4.0,No,14.0,3.0,4.0,Part Time,0.0,10.0,3.0,3.0,3.0,0.0,2.0,1988.0,"36810,00$",False
No,Unknown,556.2566609977324,2.0,4.0,Life Sciences,917.0,3.0,1.0,3.0,2.0,healTHCaRe rePreSenTAtiVE,4.0,Married,"4492,84$","11681,39$",1.0,No,13.0,3.0,2.0,Part Time,2.0,10.0,4.0,3.0,10.0,2.0,2.0,1981.0,"53914,11$",1
No,travel_rarely,1582.7713464696226,1.0,4.0,Unknown,918.0,4.0,1.0,2.0,4.0,ManageR,1.0,Married,Unknown,"33238,20$",7.0,No,11.0,3.0,1.0,Full Time,1.0,21.0,3.0,1.0,3.0,0.0,2.0,1975.0,"153407,07$",1
No,travel_rarely,556.2566609977324,1.0,4.0,Unknown,919.0,1.0,1.0,2.0,2.0,hUMaN rESOuRCeS,3.0,Unknown,"4492,84$","11681,39$",4.0,No,11.0,3.0,2.0,Part Time,0.0,10.0,1.0,4.0,2.0,0.0,2.0,1979.0,"53914,11$",True
No,Unknown,290.03550973654063,14.0,3.0,Unknown,920.0,3.0,1.0,3.0,1.0,SALeS RepREsEnTatiVe,3.0,Unknown,"2342,59$","6090,75$",1.0,Yes,18.0,3.0,4.0,Part Time,2.0,8.0,3.0,3.0,8.0,0.0,6.0,1989.0,"28111,13$",True
No,Unknown,355.6428571428571,22.0,1.0,Technical Degree,921.0,3.0,0.0,3.0,1.0,SalES RePrESenTAtiVe,3.0,Unknown,"2872,50$","7468,50$",1.0,Unknown,11.0,3.0,3.0,Full Time,0.0,10.0,2.0,3.0,3.0,1.0,2.0,2002.0,"34470,00$",True
No,travel_rarely,2013.246031746032,3.0,4.0,Unknown,922.0,4.0,0.0,3.0,5.0,MaNaGeR,4.0,Unknown,"16260,83$","42278,17$",4.0,Unknown,12.0,3.0,1.0,Unknown,1.0,26.0,2.0,4.0,2.0,0.0,1.0,1979.0,Unknown,Yes
No,travel_rarely,290.03550973654063,6.0,1.0,Medical,923.0,1.0,0.0,3.0,1.0,rEsEArcH scIeNTiSt,3.0,Married,"2342,59$","6090,75$",0.0,Unknown,20.0,4.0,4.0,Part Time,0.0,10.0,3.0,3.0,2.0,2.0,2.0,2001.0,"28111,13$",True
No,travel_rarely,274.3412698412698,6.0,3.0,Unknown,924.0,3.0,1.0,3.0,1.0,LABOraTOry TECHNiCIAn,4.0,Unknown,"2215,83$","5761,17$",1.0,Yes,13.0,3.0,3.0,Unknown,1.0,10.0,2.0,3.0,3.0,0.0,2.0,1997.0,Unknown,0
No,Unknown,912.7857142857142,9.0,2.0,Medical,925.0,2.0,0.0,2.0,2.0,mAnuFACturiNG dIreCtoR,2.0,Unknown,"7372,50$","19168,50$",2.0,Yes,11.0,3.0,3.0,Full Time,1.0,13.0,2.0,3.0,3.0,0.0,2.0,1987.0,"88470,00$",1
No,Unknown,210.9920634920635,3.0,4.0,Medical,926.0,1.0,0.0,2.0,1.0,researCh ScIeNtIsT,4.0,Single,Unknown,"4430,83$",0.0,Unknown,13.0,3.0,4.0,Part Time,0.0,5.0,0.0,3.0,4.0,1.0,1.0,1996.0,"20450,00$",True
No,travel_rarely,290.03550973654063,4.0,3.0,Unknown,927.0,1.0,0.0,4.0,1.0,reSearCH sCIEnTIst,1.0,Unknown,"2342,59$","6090,75$",2.0,Unknown,16.0,3.0,1.0,Part Time,1.0,5.0,3.0,4.0,3.0,0.0,2.0,2000.0,"28111,13$",False
No,Unknown,500.5,8.0,3.0,Life Sciences,928.0,4.0,0.0,4.0,2.0,SaLeS eXeCuTIve,2.0,Unknown,"4042,50$","10510,50$",0.0,No,22.0,4.0,3.0,Part Time,1.0,4.0,4.0,3.0,3.0,1.0,2.0,1998.0,"48510,00$",0
No,Unknown,837.7777777777778,-14.0,1.0,Unknown,929.0,14.0,0.0,4.0,2.0,sAles EXEcuTIVE,2.0,Marreid,Unknown,"17593,33$",3.0,Unknown,12.0,3.0,4.0,Full Time,0.0,10.0,3.0,3.0,2.0,2.0,2.0,1975.0,"81200,00$",Yes
Yes,travel_rarely,472.23015873015873,3.0,2.0,Life Sciences,930.0,1.0,1.0,3.0,2.0,SALes EXECUTivE,3.0,Single,"3814,17$","9916,83$",9.0,No,14.0,3.0,1.0,Part Time,0.0,10.0,3.0,3.0,2.0,2.0,0.0,1999.0,"45770,00$",Yes
No,travel_rarely,557.6587301587302,16.0,4.0,Unknown,931.0,1.0,0.0,3.0,2.0,SaLES EXecutIvE,1.0,Single,Unknown,"11710,83$",8.0,No,14.0,3.0,4.0,Full Time,0.0,10.0,1.0,3.0,2.0,2.0,2.0,1963.0,"54050,00$",0
No,Unknown,290.03550973654063,8.0,4.0,Marketing,932.0,4.0,0.0,3.0,1.0,SALES rEPrESENtaTIVE,2.0,Married,"2342,59$","6090,75$",7.0,No,15.0,3.0,4.0,Part Time,1.0,4.0,2.0,3.0,2.0,2.0,2.0,1973.0,"28111,13$",True
No,non-travel,382.57142857142856,24.0,3.0,Unknown,933.0,1.0,0.0,1.0,1.0,lAboRATOrY tEChNiCiaN,3.0,Single,Unknown,"8034,00$",2.0,Unknown,14.0,3.0,3.0,Full Time,0.0,9.0,5.0,3.0,5.0,1.0,4.0,1979.0,"37080,00$",0
No,travel_frequently,1420.7142857142858,3.0,3.0,Unknown,934.0,4.0,1.0,3.0,4.0,salES execUTiVe,3.0,Divorced,"11475,00$","29835,00$",9.0,Yes,12.0,3.0,4.0,Full Time,2.0,28.0,2.0,2.0,22.0,11.0,13.0,1976.0,"137700,00$",Yes
Yes,Unknown,290.03550973654063,19.0,3.0,Unknown,935.0,3.0,0.0,4.0,1.0,resEarcH SCienTiSt,3.0,Divorced,"2342,59$","6090,75$",6.0,Unknown,12.0,3.0,4.0,Part Time,0.0,10.0,2.0,3.0,2.0,2.0,2.0,1981.0,"28111,13$",1
No,travel_frequently,556.2566609977324,15.0,3.0,Life Sciences,936.0,4.0,0.0,2.0,2.0,sAleS ExeCUTIVE,4.0,Married,"4492,84$","11681,39$",3.0,Unknown,18.0,3.0,3.0,Part Time,1.0,7.0,5.0,3.0,2.0,2.0,2.0,1980.0,"53914,11$",True
No,Unknown,290.03550973654063,2.0,1.0,Unknown,937.0,4.0,1.0,2.0,1.0,resEarcH sCiENTiST,4.0,Single,"2342,59$","6090,75$",0.0,Unknown,20.0,4.0,4.0,Part Time,0.0,5.0,2.0,2.0,4.0,2.0,3.0,1983.0,"28111,13$",0
No,Unknown,236.9920634920635,10.0,3.0,Unknown,938.0,4.0,0.0,3.0,1.0,SaLes rePrESENTaTivE,2.0,Unknown,"1914,17$","4976,83$",1.0,No,14.0,3.0,4.0,Unknown,2.0,10.0,2.0,3.0,2.0,2.0,2.0,1994.0,Unknown,0
No,Unknown,252.7777777777778,6.0,3.0,Unknown,939.0,4.0,0.0,3.0,2.0,laboraToRy tECHniCIaN,4.0,Single,"2041,67$","5308,33$",2.0,Unknown,17.0,3.0,4.0,Part Time,0.0,19.0,4.0,3.0,2.0,2.0,2.0,1970.0,"24500,00$",False
No,travel_rarely,290.03550973654063,-12.0,1.0,Medical,940.0,1.0,0.0,4.0,1.0,rESEaRch sCientISt,3.0,Single,"2342,59$","6090,75$",1.0,Unknown,18.0,3.0,4.0,Part Time,0.0,10.0,3.0,3.0,2.0,0.0,2.0,2000.0,"28111,13$",0
Yes,Unknown,1973.9841269841268,2.0,3.0,Medical,941.0,4.0,0.0,3.0,5.0,mANAgER,1.0,Unknown,"15943,72$","41453,67$",5.0,Yes,13.0,3.0,4.0,Unknown,1.0,24.0,2.0,3.0,5.0,1.0,4.0,1968.0,Unknown,False
No,travel_frequently,290.03550973654063,1.0,2.0,Life Sciences,942.0,1.0,1.0,1.0,1.0,lABoRatory teCHNiCiaN,4.0,Unknown,"2342,59$","6090,75$",3.0,No,14.0,3.0,1.0,Part Time,1.0,10.0,2.0,3.0,2.0,2.0,0.0,1997.0,"28111,13$",1
No,travel_rarely,290.03550973654063,1.0,4.0,Unknown,943.0,2.0,1.0,4.0,1.0,REseARCh SCiEntiST,4.0,Single,"2342,59$","6090,75$",2.0,No,16.0,3.0,3.0,Unknown,0.0,10.0,2.0,3.0,4.0,1.0,3.0,1989.0,Unknown,False
No,Unknown,447.984126984127,8.0,1.0,Marketing,944.0,3.0,0.0,3.0,2.0,saLes eXECutIve,4.0,Married,"3618,33$","9407,67$",0.0,Unknown,19.0,3.0,2.0,Part Time,1.0,5.0,3.0,3.0,4.0,1.0,1.0,1996.0,"43420,00$",Yes
No,travel_rarely,265.3650793650794,8.0,4.0,Unknown,945.0,1.0,1.0,3.0,1.0,SaLEs repreSentative,4.0,Unknown,"2143,33$","5572,67$",1.0,No,16.0,3.0,2.0,Unknown,1.0,3.0,1.0,2.0,3.0,0.0,2.0,1988.0,Unknown,True
No,travel_rarely,290.03550973654063,-18.0,3.0,Unknown,946.0,4.0,0.0,1.0,1.0,LAbOratory TeChNicIAn,3.0,Married,"2342,59$","6090,75$",3.0,No,21.0,3.0,3.0,Part Time,2.0,7.0,2.0,3.0,2.0,0.0,2.0,1993.0,"28111,13$",Yes
No,Unknown,670.6349206349207,8.0,2.0,Unknown,947.0,3.0,1.0,3.0,2.0,SAles ExECuTIve,1.0,Unknown,"5416,67$","14083,33$",5.0,No,17.0,3.0,2.0,Unknown,1.0,10.0,1.0,3.0,3.0,1.0,2.0,1989.0,Unknown,1
No,travel_rarely,324.8968253968254,-25.0,4.0,Life Sciences,948.0,25.0,1.0,3.0,2.0,laBORatoRy TEcHnician,3.0,Unknown,"2624,17$","6822,83$",8.0,Unknown,20.0,4.0,2.0,Part Time,1.0,9.0,3.0,3.0,5.0,1.0,4.0,1971.0,"31490,00$",Yes
Yes,travel_rarely,549.3015873015873,16.0,3.0,Marketing,949.0,1.0,1.0,3.0,2.0,SALeS eXEcuTive,1.0,Single,"4436,67$","11535,33$",5.0,Unknown,15.0,3.0,3.0,Part Time,0.0,10.0,3.0,3.0,3.0,0.0,2.0,1990.0,"53240,00$",False
No,travel_rarely,290.03550973654063,-20.0,4.0,Unknown,950.0,20.0,1.0,4.0,1.0,ReSeaRch SCIentiST,3.0,Single,Unknown,"6090,75$",3.0,No,13.0,3.0,3.0,Part Time,0.0,7.0,0.0,3.0,2.0,2.0,2.0,1988.0,"28111,13$",False
Yes,Unknown,452.1111111111112,2.0,4.0,Unknown,951.0,3.0,0.0,3.0,1.0,ReSEaRcH SCIeNtIsT,3.0,Single,"3651,67$","9494,33$",6.0,No,17.0,3.0,4.0,Full Time,0.0,5.0,3.0,2.0,2.0,2.0,1.0,1995.0,"43820,00$",1
No,travel_rarely,290.03550973654063,13.0,3.0,Human Resources,952.0,3.0,0.0,3.0,1.0,humaN ReSOuRCes,2.0,Married,"2342,59$","6090,75$",4.0,Unknown,13.0,3.0,2.0,Part Time,1.0,10.0,2.0,3.0,5.0,0.0,4.0,1987.0,"28111,13$",1
No,travel_frequently,263.4047619047619,16.0,4.0,Unknown,953.0,3.0,1.0,2.0,1.0,RESEarch ScieNtIst,4.0,Single,"2127,50$","5531,50$",1.0,No,16.0,3.0,3.0,Part Time,0.0,6.0,3.0,3.0,5.0,1.0,3.0,1989.0,"25530,00$",True
No,Unknown,290.03550973654063,3.0,2.0,Unknown,954.0,3.0,0.0,3.0,1.0,humAn resourCeS,4.0,Unknown,"2342,59$","6090,75$",0.0,Unknown,19.0,3.0,3.0,Unknown,1.0,4.0,1.0,1.0,3.0,0.0,2.0,1989.0,Unknown,False
No,travel_rarely,612.1349206349206,4.0,3.0,Unknown,955.0,4.0,0.0,3.0,2.0,HeALTHcARE RePrESEnTativE,2.0,Single,"4944,17$","12854,83$",9.0,Unknown,12.0,3.0,4.0,Full Time,0.0,10.0,2.0,2.0,5.0,2.0,3.0,1979.0,"59330,00$",Yes
No,Unknown,454.2777777777778,13.0,4.0,Life Sciences,956.0,2.0,0.0,3.0,2.0,sAlES eXecUtivE,4.0,Divorced,Unknown,"9539,83$",2.0,Unknown,11.0,3.0,3.0,Part Time,1.0,8.0,3.0,2.0,5.0,0.0,3.0,1991.0,"44030,00$",True
No,Unknown,1128.1111111111113,7.0,2.0,Unknown,957.0,1.0,1.0,2.0,3.0,sALes ExEcUtiVE,4.0,Married,"9111,67$","23690,33$",7.0,Yes,18.0,3.0,4.0,Full Time,1.0,35.0,3.0,3.0,5.0,0.0,4.0,1970.0,"109340,00$",0
No,Unknown,556.2566609977324,1.0,2.0,Life Sciences,958.0,4.0,0.0,2.0,2.0,MANUfactUrING DIRECtOr,4.0,Unknown,"4492,84$","11681,39$",6.0,Unknown,22.0,4.0,1.0,Part Time,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2001.0,"53914,11$",0
No,travel_rarely,290.03550973654063,8.0,4.0,Life Sciences,959.0,1.0,0.0,4.0,1.0,LAbORaToRY TecHNICiAn,4.0,Unknown,"2342,59$","6090,75$",2.0,Yes,24.0,4.0,3.0,Part Time,1.0,10.0,2.0,2.0,3.0,0.0,2.0,1979.0,"28111,13$",False
Yes,travel_frequently,208.6190476190476,25.0,4.0,Life Sciences,960.0,4.0,1.0,3.0,1.0,rEseArcH SCiEntist,2.0,Divorced,"1685,00$","4381,00$",1.0,Unknown,19.0,3.0,1.0,Part Time,1.0,10.0,3.0,2.0,10.0,7.0,8.0,1988.0,"20220,00$",True
No,Unknown,439.1111111111112,4.0,1.0,Unknown,961.0,3.0,0.0,2.0,2.0,sAleS execUTIVE,1.0,Unknown,"3546,67$","9221,33$",1.0,No,12.0,3.0,1.0,Part Time,0.0,5.0,1.0,4.0,5.0,0.0,3.0,1998.0,"42560,00$",0
No,travel_rarely,369.3650793650794,1.0,3.0,Technical Degree,962.0,3.0,1.0,3.0,1.0,ResEArch scIEntIsT,1.0,Unknown,"2983,33$","7756,67$",2.0,No,16.0,3.0,2.0,Unknown,1.0,7.0,2.0,3.0,4.0,0.0,2.0,1974.0,Unknown,False
No,non-travel,290.03550973654063,-19.0,1.0,Life Sciences,963.0,1.0,0.0,2.0,1.0,labORatOry TEcHniCIAn,4.0,Unknown,"2342,59$","6090,75$",0.0,Unknown,17.0,3.0,4.0,Part Time,0.0,10.0,2.0,2.0,5.0,3.0,4.0,1999.0,"28111,13$",False
No,travel_rarely,299.10317460317464,9.0,3.0,Marketing,964.0,2.0,0.0,2.0,1.0,sALeS RePresenTAtivE,2.0,Unknown,"2415,83$","6281,17$",0.0,Unknown,19.0,3.0,4.0,Full Time,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1985.0,"28990,00$",1
Yes,travel_rarely,290.03550973654063,1.0,3.0,Medical,965.0,2.0,1.0,2.0,1.0,sAlES REPreSentAtiVe,3.0,Unknown,"2342,59$","6090,75$",6.0,Yes,19.0,3.0,3.0,Part Time,3.0,5.0,3.0,3.0,3.0,0.0,2.0,1994.0,"28111,13$",0
No,travel_frequently,573.8571428571429,1.0,3.0,Life Sciences,966.0,4.0,1.0,3.0,2.0,hEaLtHCaRE rEPReSeNTAtIvE,4.0,Married,"4635,00$","12051,00$",4.0,Unknown,13.0,3.0,2.0,Unknown,1.0,12.0,2.0,2.0,5.0,2.0,2.0,1980.0,Unknown,1
No,travel_rarely,556.2566609977324,5.0,4.0,Medical,967.0,1.0,0.0,3.0,2.0,SAlES exEcuTiVE,4.0,Single,Unknown,"11681,39$",1.0,Unknown,14.0,3.0,2.0,Part Time,0.0,4.0,3.0,3.0,4.0,0.0,2.0,1995.0,"53914,11$",False
Yes,travel_rarely,290.03550973654063,2.0,3.0,Unknown,968.0,3.0,1.0,2.0,1.0,SaLEs repReSEnTATiVE,3.0,Single,"2342,59$","6090,75$",1.0,Unknown,13.0,3.0,4.0,Part Time,0.0,2.0,3.0,2.0,2.0,0.0,2.0,2003.0,"28111,13$",1
No,Unknown,290.03550973654063,2.0,4.0,Life Sciences,969.0,4.0,1.0,2.0,1.0,SALeS RePreSenTATiVe,4.0,Single,"2342,59$","6090,75$",1.0,Yes,18.0,3.0,1.0,Unknown,0.0,3.0,3.0,2.0,3.0,1.0,2.0,1976.0,Unknown,1
Yes,travel_rarely,556.2566609977324,3.0,1.0,Life Sciences,970.0,2.0,1.0,3.0,2.0,mAnuFACTuRinG diReCToR,3.0,Married,"4492,84$","11681,39$",0.0,Yes,19.0,3.0,1.0,Part Time,1.0,4.0,3.0,4.0,3.0,0.0,2.0,2001.0,"53914,11$",True
No,Unknown,245.2460317460317,9.0,3.0,Medical,971.0,3.0,1.0,3.0,1.0,ResEARch SCIENtIST,3.0,Divorced,"1980,83$","5150,17$",5.0,No,18.0,3.0,2.0,Part Time,1.0,6.0,2.0,3.0,2.0,2.0,2.0,1995.0,"23770,00$",Yes
Yes,Unknown,248.031746031746,6.0,3.0,Medical,972.0,4.0,0.0,3.0,1.0,LABORAToRy tEchNICiAn,1.0,Married,Unknown,"5208,67$",7.0,Unknown,21.0,4.0,4.0,Part Time,0.0,10.0,2.0,1.0,2.0,2.0,2.0,1984.0,"24040,00$",Yes
No,travel_rarely,288.7857142857143,1.0,4.0,Unknown,973.0,3.0,0.0,2.0,1.0,ResEArch sCIEnTiST,1.0,Single,"2332,50$","6064,50$",3.0,Unknown,11.0,3.0,2.0,Part Time,0.0,10.0,1.0,3.0,3.0,0.0,2.0,1990.0,"27990,00$",False
No,travel_rarely,290.03550973654063,7.0,4.0,Other,974.0,2.0,0.0,3.0,1.0,ReSEArcH sCIeNtist,4.0,Single,"2342,59$","6090,75$",2.0,Unknown,18.0,3.0,3.0,Part Time,0.0,8.0,6.0,3.0,6.0,0.0,1.0,1987.0,"28111,13$",1
No,travel_rarely,556.2566609977324,-48.0,3.0,Unknown,975.0,3.0,1.0,3.0,2.0,SalES eXEcuTIvE,3.0,Unknown,"4492,84$","11681,39$",1.0,Unknown,16.0,3.0,2.0,Unknown,0.0,5.0,3.0,3.0,5.0,1.0,0.0,1988.0,Unknown,Yes
Yes,Unknown,290.03550973654063,9.0,2.0,Medical,976.0,3.0,0.0,2.0,1.0,resEarcH ScIENTIsT,1.0,Single,Unknown,"6090,75$",0.0,Yes,22.0,4.0,1.0,Part Time,0.0,4.0,0.0,3.0,3.0,1.0,2.0,1992.0,"28111,13$",0
No,travel_rarely,356.1587301587302,13.0,1.0,Life Sciences,977.0,2.0,1.0,3.0,1.0,rEseaRcH scIEnTiST,4.0,Single,"2876,67$","7479,33$",3.0,Unknown,18.0,3.0,1.0,Full Time,0.0,5.0,4.0,3.0,3.0,0.0,2.0,1990.0,"34520,00$",0
No,Unknown,290.0238095238095,-24.0,4.0,Unknown,978.0,24.0,1.0,3.0,1.0,LABorATORY tecHNICiaN,2.0,Marreid,"2342,50$","6090,50$",9.0,No,14.0,3.0,2.0,Part Time,1.0,4.0,2.0,3.0,2.0,2.0,2.0,1996.0,"28110,00$",False
Yes,travel_rarely,290.03550973654063,22.0,3.0,Unknown,979.0,1.0,1.0,3.0,1.0,rESeaRCH sCIenTisT,3.0,Married,Unknown,"6090,75$",4.0,Unknown,11.0,3.0,2.0,Part Time,0.0,10.0,2.0,3.0,5.0,0.0,1.0,1993.0,"28111,13$",1
No,Unknown,451.5952380952381,17.0,1.0,Medical,980.0,4.0,1.0,2.0,2.0,MANuFActurING dIRectOr,3.0,Divorced,"3647,50$","9483,50$",1.0,No,15.0,3.0,2.0,Part Time,2.0,5.0,6.0,3.0,4.0,3.0,2.0,1999.0,"43770,00$",0
Yes,travel_rarely,290.03550973654063,14.0,4.0,Other,981.0,3.0,0.0,2.0,1.0,LaBoRaTory techNICIAN,2.0,Divorced,"2342,59$","6090,75$",1.0,Yes,24.0,4.0,4.0,Part Time,1.0,5.0,2.0,1.0,4.0,0.0,2.0,1988.0,"28111,13$",0
Yes,Unknown,290.03550973654063,5.0,3.0,Unknown,982.0,2.0,1.0,3.0,1.0,LaBORATORY TechNiCIAn,2.0,Unknown,"2342,59$","6090,75$",0.0,Unknown,17.0,3.0,1.0,Part Time,0.0,4.0,3.0,3.0,3.0,1.0,2.0,1993.0,"28111,13$",True
No,travel_rarely,437.4603174603175,6.0,3.0,Unknown,983.0,1.0,0.0,2.0,2.0,hEaLThcARE rEpresEntATiVE,3.0,Unknown,"3533,33$","9186,67$",2.0,No,13.0,3.0,4.0,Unknown,0.0,19.0,0.0,3.0,2.0,2.0,2.0,1975.0,Unknown,Yes
No,travel_rarely,556.2566609977324,7.0,2.0,Medical,984.0,4.0,1.0,3.0,2.0,MAnUFaCturinG DiReCtOR,3.0,Unknown,"4492,84$","11681,39$",6.0,Unknown,14.0,3.0,2.0,Unknown,0.0,8.0,6.0,3.0,2.0,2.0,1.0,1982.0,Unknown,False
No,Unknown,436.1190476190477,2.0,4.0,Unknown,985.0,1.0,1.0,3.0,2.0,mANufActuRIng DirECTOR,4.0,Unknown,"3522,50$","9158,50$",0.0,Unknown,18.0,3.0,2.0,Part Time,1.0,10.0,2.0,3.0,3.0,2.0,2.0,1996.0,"42270,00$",Yes
No,travel_rarely,404.1349206349206,10.0,3.0,Other,986.0,2.0,0.0,3.0,1.0,laBOraTOrY TecHNIcIan,4.0,Unknown,"3264,17$","8486,83$",1.0,No,20.0,4.0,1.0,Full Time,1.0,3.0,4.0,2.0,3.0,1.0,2.0,1988.0,"39170,00$",0
Yes,non-travel,512.6746031746031,29.0,2.0,Medical,987.0,2.0,0.0,1.0,2.0,SAleS ExeCutiVE,1.0,Single,Unknown,"10766,17$",8.0,No,18.0,3.0,4.0,Part Time,0.0,10.0,6.0,3.0,2.0,2.0,2.0,1997.0,"49690,00$",Yes
No,non-travel,290.03550973654063,8.0,1.0,Life Sciences,988.0,2.0,1.0,2.0,1.0,sALES ReprEsentatiVE,4.0,Unknown,Unknown,"6090,75$",0.0,Unknown,19.0,3.0,4.0,Part Time,0.0,10.0,2.0,2.0,2.0,2.0,2.0,1990.0,"28111,13$",False
Yes,Unknown,210.6825396825397,2.0,3.0,Life Sciences,989.0,1.0,0.0,3.0,1.0,rEsEaRCH SCIenTiSt,1.0,Married,"1701,67$","4424,33$",6.0,Unknown,14.0,3.0,2.0,Part Time,1.0,6.0,2.0,3.0,3.0,1.0,2.0,1997.0,"20420,00$",1
No,travel_frequently,291.05555555555554,3.0,4.0,Unknown,990.0,3.0,0.0,3.0,1.0,ReseaRCH SciEntISt,3.0,Unknown,"2350,83$","6112,17$",3.0,No,16.0,3.0,1.0,Unknown,1.0,8.0,2.0,3.0,2.0,2.0,2.0,1985.0,Unknown,False
No,Unknown,1973.9841269841268,-47.0,4.0,Medical,991.0,47.0,0.0,3.0,5.0,RESeArCH dIrEcTOR,4.0,Unknown,Unknown,"41453,67$",9.0,No,17.0,3.0,4.0,Full Time,2.0,23.0,0.0,3.0,2.0,2.0,2.0,1977.0,"191324,62$",True
Yes,Unknown,290.03550973654063,9.0,3.0,Marketing,992.0,4.0,1.0,3.0,1.0,SALES RePrEsenTatIVE,4.0,Single,"2342,59$","6090,75$",1.0,Yes,14.0,3.0,2.0,Part Time,0.0,2.0,3.0,3.0,2.0,0.0,2.0,2003.0,"28111,13$",1
No,Unknown,1027.309523809524,-20.0,3.0,Other,993.0,20.0,0.0,3.0,2.0,mAnUfACtURInG DiRECTor,1.0,Marreid,"8297,50$","21573,50$",0.0,Unknown,15.0,3.0,3.0,Unknown,1.0,7.0,1.0,2.0,6.0,0.0,2.0,1993.0,Unknown,0
No,non-travel,290.03550973654063,8.0,5.0,Unknown,994.0,1.0,0.0,1.0,1.0,LAboRaToRY tEchNiciAN,3.0,Married,"2342,59$","6090,75$",1.0,Unknown,19.0,3.0,4.0,Part Time,3.0,3.0,4.0,3.0,3.0,1.0,2.0,1996.0,"28111,13$",0
No,Unknown,1032.4872861766066,2.0,1.0,Unknown,995.0,4.0,0.0,3.0,3.0,MANufacTuRING DIrECtOr,2.0,Married,Unknown,"21682,23$",3.0,No,18.0,3.0,2.0,Part Time,1.0,23.0,4.0,3.0,3.0,1.0,2.0,1968.0,"100071,84$",Yes
No,travel_rarely,1032.4872861766066,5.0,3.0,Life Sciences,996.0,4.0,0.0,2.0,3.0,healtHCare RePrEseNtAtIvE,4.0,Unknown,"8339,32$","21682,23$",4.0,No,15.0,3.0,3.0,Unknown,1.0,10.0,2.0,3.0,3.0,1.0,2.0,1990.0,"100071,84$",1
No,Unknown,227.7063492063492,15.0,2.0,Life Sciences,997.0,1.0,0.0,3.0,1.0,LAbORATORy technIciAn,3.0,Unknown,"1839,17$","4781,83$",1.0,No,16.0,3.0,4.0,Unknown,1.0,4.0,5.0,2.0,4.0,2.0,2.0,1995.0,"22070,00$",Yes
No,Unknown,800.2222222222223,3.0,1.0,Life Sciences,998.0,1.0,0.0,3.0,2.0,heaLtHcARe rePRESEntatIVe,4.0,Unknown,"6463,33$","16804,67$",0.0,No,17.0,3.0,3.0,Unknown,0.0,10.0,1.0,2.0,6.0,0.0,4.0,1989.0,Unknown,1
Yes,Unknown,290.03550973654063,25.0,3.0,Medical,999.0,1.0,0.0,2.0,1.0,REseARCh SCIenTist,2.0,Single,"2342,59$","6090,75$",4.0,Yes,20.0,4.0,2.0,Part Time,0.0,5.0,0.0,3.0,2.0,2.0,2.0,1990.0,"28111,13$",False
No,Unknown,556.2566609977324,7.0,3.0,Life Sciences,1000.0,4.0,1.0,3.0,2.0,SaleS eXeCuTIvE,2.0,Married,"4492,84$","11681,39$",0.0,No,17.0,3.0,3.0,Part Time,1.0,4.0,3.0,3.0,3.0,0.0,2.0,1990.0,"53914,11$",0
No,Unknown,213.57142857142856,1.0,1.0,Unknown,1001.0,4.0,1.0,2.0,1.0,ResEarCH scIeNtiST,2.0,Single,Unknown,"4485,00$",1.0,Yes,11.0,3.0,3.0,Part Time,0.0,2.0,6.0,4.0,2.0,2.0,2.0,2002.0,"20700,00$",True
No,travel_frequently,287.96031746031747,20.0,3.0,Unknown,1002.0,3.0,0.0,4.0,1.0,SALEs REPREsEntatIve,4.0,Married,Unknown,"6047,17$",0.0,No,12.0,3.0,1.0,Unknown,1.0,3.0,4.0,3.0,2.0,2.0,2.0,1992.0,"27910,00$",1
