attrition,businesstravel,dailyrate,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,datebirth,salary,remotework
No,Unknown,670.63,8.0,2.0,Unknown,947.0,3.0,M,3.0,2.0,Sales Executive,1.0,Unknown,541667.0,1408333,5.0,No,17.0,3.0,2.0,Unknown,1.0,10,1.0,3.0,3,1,2,1970,5391411.0,Yes
No,Travel Rarely,324.9,-25.0,4.0,Life Sciences,948.0,25.0,M,3.0,2.0,Laboratory Technician,3.0,Unknown,262417.0,682283,8.0,Unknown,20.0,4.0,2.0,Part Time,1.0,9,3.0,3.0,5,1,4,1970,3149000.0,Yes
Yes,Travel Rarely,549.3,16.0,3.0,Marketing,949.0,1.0,M,3.0,2.0,Sales Executive,1.0,Single,443667.0,1153533,5.0,Unknown,15.0,3.0,3.0,Part Time,0.0,10,3.0,3.0,3,0,2,1970,5324000.0,No
No,Travel Rarely,290.04,-20.0,4.0,Unknown,950.0,20.0,M,4.0,1.0,Research Scientist,3.0,Single,449284.0,609075,3.0,No,13.0,3.0,3.0,Part Time,0.0,7,0.0,3.0,2,2,2,1970,2811113.0,No
Yes,Unknown,452.11,2.0,4.0,Unknown,951.0,3.0,F,3.0,1.0,Research Scientist,3.0,Single,365167.0,949433,6.0,No,17.0,3.0,4.0,Full Time,0.0,5,3.0,2.0,2,2,1,1970,4382000.0,Yes
No,Travel Rarely,290.04,13.0,3.0,Human Resources,952.0,3.0,F,3.0,1.0,Human Resources,2.0,Married,234259.0,609075,4.0,Unknown,13.0,3.0,2.0,Part Time,1.0,10,2.0,3.0,5,0,4,1970,2811113.0,Yes
No,Travel Frequently,263.4,16.0,4.0,Unknown,953.0,3.0,M,2.0,1.0,Research Scientist,4.0,Single,212750.0,553150,1.0,No,16.0,3.0,3.0,Part Time,0.0,6,3.0,3.0,5,1,3,1970,2553000.0,Yes
No,Unknown,290.04,3.0,2.0,Unknown,954.0,3.0,F,3.0,1.0,Human Resources,4.0,Unknown,234259.0,609075,0.0,Unknown,19.0,3.0,3.0,Unknown,1.0,4,1.0,1.0,3,0,2,1970,5391411.0,No
No,Travel Rarely,612.13,4.0,3.0,Unknown,955.0,4.0,F,3.0,2.0,Healthcare Representative,2.0,Single,494417.0,1285483,9.0,Unknown,12.0,3.0,4.0,Full Time,0.0,10,2.0,2.0,5,2,3,1970,5933000.0,Yes
No,Unknown,454.28,13.0,4.0,Life Sciences,956.0,2.0,F,3.0,2.0,Sales Executive,4.0,Divorced,449284.0,953983,2.0,Unknown,11.0,3.0,3.0,Part Time,1.0,8,3.0,2.0,5,0,3,1970,4403000.0,Yes
No,Unknown,1128.11,7.0,2.0,Unknown,957.0,1.0,M,2.0,3.0,Sales Executive,4.0,Married,911167.0,2369033,7.0,Yes,18.0,3.0,4.0,Full Time,1.0,35,3.0,3.0,5,0,4,1970,10934000.0,No
No,Unknown,556.26,1.0,2.0,Life Sciences,958.0,4.0,F,2.0,2.0,Manufacturing Director,4.0,Unknown,449284.0,1168139,6.0,Unknown,22.0,4.0,1.0,Part Time,2.0,4,2.0,1.0,2,2,2,1970,5391411.0,No
No,Travel Rarely,290.04,8.0,4.0,Life Sciences,959.0,1.0,F,4.0,1.0,Laboratory Technician,4.0,Unknown,234259.0,609075,2.0,Yes,24.0,4.0,3.0,Part Time,1.0,10,2.0,2.0,3,0,2,1970,2811113.0,No
Yes,Travel Frequently,208.62,25.0,4.0,Life Sciences,960.0,4.0,M,3.0,1.0,Research Scientist,2.0,Divorced,168500.0,438100,1.0,Unknown,19.0,3.0,1.0,Part Time,1.0,10,3.0,2.0,10,7,8,1970,2022000.0,Yes
No,Unknown,439.11,4.0,1.0,Unknown,961.0,3.0,F,2.0,2.0,Sales Executive,1.0,Unknown,354667.0,922133,1.0,No,12.0,3.0,1.0,Part Time,0.0,5,1.0,4.0,5,0,3,1970,4256000.0,No
No,Travel Rarely,369.37,1.0,3.0,Technical Degree,962.0,3.0,M,3.0,1.0,Research Scientist,1.0,Unknown,298333.0,775667,2.0,No,16.0,3.0,2.0,Unknown,1.0,7,2.0,3.0,4,0,2,1970,5391411.0,No
No,Non-Travel,290.04,-19.0,1.0,Life Sciences,963.0,1.0,F,2.0,1.0,Laboratory Technician,4.0,Unknown,234259.0,609075,0.0,Unknown,17.0,3.0,4.0,Part Time,0.0,10,2.0,2.0,5,3,4,1970,2811113.0,No
No,Travel Rarely,299.1,9.0,3.0,Marketing,964.0,2.0,F,2.0,1.0,Sales Representative,2.0,Unknown,241583.0,628117,0.0,Unknown,19.0,3.0,4.0,Full Time,1.0,3,3.0,3.0,2,1,2,1970,2899000.0,Yes
Yes,Travel Rarely,290.04,1.0,3.0,Medical,965.0,2.0,M,2.0,1.0,Sales Representative,3.0,Unknown,234259.0,609075,6.0,Yes,19.0,3.0,3.0,Part Time,3.0,5,3.0,3.0,3,0,2,1970,2811113.0,No
No,Travel Frequently,573.86,1.0,3.0,Life Sciences,966.0,4.0,M,3.0,2.0,Healthcare Representative,4.0,Married,463500.0,1205100,4.0,Unknown,13.0,3.0,2.0,Unknown,1.0,12,2.0,2.0,5,2,2,1970,5391411.0,Yes
No,Travel Rarely,556.26,5.0,4.0,Medical,967.0,1.0,F,3.0,2.0,Sales Executive,4.0,Single,449284.0,1168139,1.0,Unknown,14.0,3.0,2.0,Part Time,0.0,4,3.0,3.0,4,0,2,1970,5391411.0,No
Yes,Travel Rarely,290.04,2.0,3.0,Unknown,968.0,3.0,M,2.0,1.0,Sales Representative,3.0,Single,234259.0,609075,1.0,Unknown,13.0,3.0,4.0,Part Time,0.0,2,3.0,2.0,2,0,2,1970,2811113.0,Yes
No,Unknown,290.04,2.0,4.0,Life Sciences,969.0,4.0,M,2.0,1.0,Sales Representative,4.0,Single,234259.0,609075,1.0,Yes,18.0,3.0,1.0,Unknown,0.0,3,3.0,2.0,3,1,2,1970,5391411.0,Yes
Yes,Travel Rarely,556.26,3.0,1.0,Life Sciences,970.0,2.0,M,3.0,2.0,Manufacturing Director,3.0,Married,449284.0,1168139,0.0,Yes,19.0,3.0,1.0,Part Time,1.0,4,3.0,4.0,3,0,2,1970,5391411.0,Yes
No,Unknown,245.25,9.0,3.0,Medical,971.0,3.0,M,3.0,1.0,Research Scientist,3.0,Divorced,198083.0,515017,5.0,No,18.0,3.0,2.0,Part Time,1.0,6,2.0,3.0,2,2,2,1970,2377000.0,Yes
Yes,Unknown,248.03,6.0,3.0,Medical,972.0,4.0,F,3.0,1.0,Laboratory Technician,1.0,Married,449284.0,520867,7.0,Unknown,21.0,4.0,4.0,Part Time,0.0,10,2.0,1.0,2,2,2,1970,2404000.0,Yes
No,Travel Rarely,288.79,1.0,4.0,Unknown,973.0,3.0,F,2.0,1.0,Research Scientist,1.0,Single,233250.0,606450,3.0,Unknown,11.0,3.0,2.0,Part Time,0.0,10,1.0,3.0,3,0,2,1970,2799000.0,No
No,Travel Rarely,290.04,7.0,4.0,Other,974.0,2.0,F,3.0,1.0,Research Scientist,4.0,Single,234259.0,609075,2.0,Unknown,18.0,3.0,3.0,Part Time,0.0,8,6.0,3.0,6,0,1,1970,2811113.0,Yes
No,Travel Rarely,556.26,-48.0,3.0,Unknown,975.0,3.0,M,3.0,2.0,Sales Executive,3.0,Unknown,449284.0,1168139,1.0,Unknown,16.0,3.0,2.0,Unknown,0.0,5,3.0,3.0,5,1,0,1970,5391411.0,Yes
Yes,Unknown,290.04,9.0,2.0,Medical,976.0,3.0,F,2.0,1.0,Research Scientist,1.0,Single,449284.0,609075,0.0,Yes,22.0,4.0,1.0,Part Time,0.0,4,0.0,3.0,3,1,2,1970,2811113.0,No
No,Travel Rarely,356.16,13.0,1.0,Life Sciences,977.0,2.0,M,3.0,1.0,Research Scientist,4.0,Single,287667.0,747933,3.0,Unknown,18.0,3.0,1.0,Full Time,0.0,5,4.0,3.0,3,0,2,1970,3452000.0,No
No,Unknown,290.02,-24.0,4.0,Unknown,978.0,24.0,M,3.0,1.0,Laboratory Technician,2.0,Married,234250.0,609050,9.0,No,14.0,3.0,2.0,Part Time,1.0,4,2.0,3.0,2,2,2,1970,2811000.0,No
Yes,Travel Rarely,290.04,22.0,3.0,Unknown,979.0,1.0,M,3.0,1.0,Research Scientist,3.0,Married,449284.0,609075,4.0,Unknown,11.0,3.0,2.0,Part Time,0.0,10,2.0,3.0,5,0,1,1970,2811113.0,Yes
No,Unknown,451.6,17.0,1.0,Medical,980.0,4.0,M,2.0,2.0,Manufacturing Director,3.0,Divorced,364750.0,948350,1.0,No,15.0,3.0,2.0,Part Time,2.0,5,6.0,3.0,4,3,2,1970,4377000.0,No
Yes,Travel Rarely,290.04,14.0,4.0,Other,981.0,3.0,F,2.0,1.0,Laboratory Technician,2.0,Divorced,234259.0,609075,1.0,Yes,24.0,4.0,4.0,Part Time,1.0,5,2.0,1.0,4,0,2,1970,2811113.0,No
Yes,Unknown,290.04,5.0,3.0,Unknown,982.0,2.0,M,3.0,1.0,Laboratory Technician,2.0,Unknown,234259.0,609075,0.0,Unknown,17.0,3.0,1.0,Part Time,0.0,4,3.0,3.0,3,1,2,1970,2811113.0,Yes
No,Travel Rarely,437.46,6.0,3.0,Unknown,983.0,1.0,F,2.0,2.0,Healthcare Representative,3.0,Unknown,353333.0,918667,2.0,No,13.0,3.0,4.0,Unknown,0.0,19,0.0,3.0,2,2,2,1970,5391411.0,Yes
No,Travel Rarely,556.26,7.0,2.0,Medical,984.0,4.0,M,3.0,2.0,Manufacturing Director,3.0,Unknown,449284.0,1168139,6.0,Unknown,14.0,3.0,2.0,Unknown,0.0,8,6.0,3.0,2,2,1,1970,5391411.0,No
No,Unknown,436.12,2.0,4.0,Unknown,985.0,1.0,M,3.0,2.0,Manufacturing Director,4.0,Unknown,352250.0,915850,0.0,Unknown,18.0,3.0,2.0,Part Time,1.0,10,2.0,3.0,3,2,2,1970,4227000.0,Yes
No,Travel Rarely,404.13,10.0,3.0,Other,986.0,2.0,F,3.0,1.0,Laboratory Technician,4.0,Unknown,326417.0,848683,1.0,No,20.0,4.0,1.0,Full Time,1.0,3,4.0,2.0,3,1,2,1970,3917000.0,No
Yes,Non-Travel,512.67,29.0,2.0,Medical,987.0,2.0,F,1.0,2.0,Sales Executive,1.0,Single,449284.0,1076617,8.0,No,18.0,3.0,4.0,Part Time,0.0,10,6.0,3.0,2,2,2,1970,4969000.0,Yes
No,Non-Travel,290.04,8.0,1.0,Life Sciences,988.0,2.0,M,2.0,1.0,Sales Representative,4.0,Unknown,449284.0,609075,0.0,Unknown,19.0,3.0,4.0,Part Time,0.0,10,2.0,2.0,2,2,2,1970,2811113.0,No
Yes,Unknown,210.68,2.0,3.0,Life Sciences,989.0,1.0,F,3.0,1.0,Research Scientist,1.0,Married,170167.0,442433,6.0,Unknown,14.0,3.0,2.0,Part Time,1.0,6,2.0,3.0,3,1,2,1970,2042000.0,Yes
No,Travel Frequently,291.06,3.0,4.0,Unknown,990.0,3.0,F,3.0,1.0,Research Scientist,3.0,Unknown,235083.0,611217,3.0,No,16.0,3.0,1.0,Unknown,1.0,8,2.0,3.0,2,2,2,1970,5391411.0,No
No,Unknown,1973.98,-47.0,4.0,Medical,991.0,47.0,F,3.0,5.0,Research Director,4.0,Unknown,449284.0,4145367,9.0,No,17.0,3.0,4.0,Full Time,2.0,23,0.0,3.0,2,2,2,1970,19132462.0,Yes
Yes,Unknown,290.04,9.0,3.0,Marketing,992.0,4.0,M,3.0,1.0,Sales Representative,4.0,Single,234259.0,609075,1.0,Yes,14.0,3.0,2.0,Part Time,0.0,2,3.0,3.0,2,0,2,1970,2811113.0,Yes
No,Unknown,1027.31,-20.0,3.0,Other,993.0,20.0,F,3.0,2.0,Manufacturing Director,1.0,Married,829750.0,2157350,0.0,Unknown,15.0,3.0,3.0,Unknown,1.0,7,1.0,2.0,6,0,2,1970,5391411.0,No
No,Non-Travel,290.04,8.0,5.0,Unknown,994.0,1.0,F,1.0,1.0,Laboratory Technician,3.0,Married,234259.0,609075,1.0,Unknown,19.0,3.0,4.0,Part Time,3.0,3,4.0,3.0,3,1,2,1970,2811113.0,No
No,Unknown,1032.49,2.0,1.0,Unknown,995.0,4.0,F,3.0,3.0,Manufacturing Director,2.0,Married,449284.0,2168223,3.0,No,18.0,3.0,2.0,Part Time,1.0,23,4.0,3.0,3,1,2,1970,10007184.0,Yes
No,Travel Rarely,1032.49,5.0,3.0,Life Sciences,996.0,4.0,F,2.0,3.0,Healthcare Representative,4.0,Unknown,833932.0,2168223,4.0,No,15.0,3.0,3.0,Unknown,1.0,10,2.0,3.0,3,1,2,1970,10007184.0,Yes
No,Unknown,227.71,15.0,2.0,Life Sciences,997.0,1.0,F,3.0,1.0,Laboratory Technician,3.0,Unknown,183917.0,478183,1.0,No,16.0,3.0,4.0,Unknown,1.0,4,5.0,2.0,4,2,2,1970,2207000.0,Yes
No,Unknown,800.22,3.0,1.0,Life Sciences,998.0,1.0,F,3.0,2.0,Healthcare Representative,4.0,Unknown,646333.0,1680467,0.0,No,17.0,3.0,3.0,Unknown,0.0,10,1.0,2.0,6,0,4,1970,5391411.0,Yes
Yes,Unknown,290.04,25.0,3.0,Medical,999.0,1.0,F,2.0,1.0,Research Scientist,2.0,Single,234259.0,609075,4.0,Yes,20.0,4.0,2.0,Part Time,0.0,5,0.0,3.0,2,2,2,1970,2811113.0,No
No,Unknown,556.26,7.0,3.0,Life Sciences,1000.0,4.0,M,3.0,2.0,Sales Executive,2.0,Married,449284.0,1168139,0.0,No,17.0,3.0,3.0,Part Time,1.0,4,3.0,3.0,3,0,2,1970,5391411.0,No
No,Unknown,213.57,1.0,1.0,Unknown,1001.0,4.0,M,2.0,1.0,Research Scientist,2.0,Single,449284.0,448500,1.0,Yes,11.0,3.0,3.0,Part Time,0.0,2,6.0,4.0,2,2,2,1970,2070000.0,Yes
No,Travel Frequently,287.96,20.0,3.0,Unknown,1002.0,3.0,F,4.0,1.0,Sales Representative,4.0,Married,449284.0,604717,0.0,No,12.0,3.0,1.0,Unknown,1.0,3,4.0,3.0,2,2,2,1970,2791000.0,Yes
No,Unknown,556.26,11.0,2.0,Marketing,1003.0,4.0,F,3.0,2.0,Sales Executive,4.0,Divorced,449284.0,1168139,1.0,Unknown,11.0,3.0,4.0,Unknown,1.0,5,3.0,3.0,5,0,2,1970,5391411.0,Yes
No,Unknown,556.26,2.0,2.0,Unknown,1004.0,4.0,F,3.0,2.0,Manufacturing Director,3.0,Single,449284.0,1168139,2.0,No,11.0,3.0,4.0,Unknown,0.0,10,3.0,3.0,3,0,2,1970,5391411.0,Yes
Yes,Unknown,848.51,9.0,4.0,Unknown,1005.0,1.0,M,3.0,2.0,Sales Executive,1.0,Single,449284.0,1781867,0.0,Unknown,17.0,3.0,1.0,Full Time,0.0,6,3.0,3.0,5,0,3,1970,8224000.0,No
Yes,Unknown,269.29,15.0,3.0,Medical,1006.0,3.0,F,3.0,1.0,Laboratory Technician,3.0,Unknown,449284.0,565500,1.0,No,12.0,3.0,3.0,Part Time,1.0,10,5.0,2.0,2,2,2,1970,2610000.0,Yes
No,Travel Rarely,591.29,25.0,2.0,Unknown,1007.0,3.0,M,2.0,2.0,Healthcare Representative,4.0,Unknown,477583.0,1241717,7.0,No,13.0,3.0,3.0,Full Time,2.0,9,2.0,3.0,6,1,3,1970,5731000.0,Yes
No,Travel Rarely,261.96,6.0,3.0,Unknown,1008.0,4.0,F,2.0,1.0,Research Scientist,3.0,Married,449284.0,550117,1.0,No,13.0,3.0,3.0,Part Time,1.0,4,0.0,3.0,4,2,2,1970,2539000.0,Yes
No,Travel Frequently,245.14,4.0,4.0,Other,1009.0,4.0,F,2.0,1.0,Laboratory Technician,4.0,Married,449284.0,514800,1.0,Unknown,13.0,3.0,2.0,Part Time,1.0,2,2.0,4.0,2,2,2,1970,2376000.0,Yes
No,Unknown,1973.98,4.0,4.0,Unknown,1010.0,4.0,M,3.0,5.0,Manager,1.0,Divorced,1594372.0,4145367,4.0,No,13.0,3.0,4.0,Full Time,1.0,28,2.0,3.0,5,4,2,1970,19132462.0,Yes
No,Unknown,290.04,7.0,3.0,Medical,1011.0,1.0,M,3.0,1.0,Research Scientist,3.0,Unknown,234259.0,609075,4.0,Yes,19.0,3.0,3.0,Part Time,1.0,10,2.0,3.0,3,0,2,1970,2811113.0,Yes
No,Travel Rarely,290.04,3.0,3.0,Unknown,1012.0,1.0,F,2.0,1.0,Laboratory Technician,3.0,Single,234259.0,609075,1.0,Unknown,12.0,3.0,1.0,Part Time,0.0,2,2.0,2.0,2,1,2,1970,2811113.0,Yes
No,Travel Frequently,1582.77,2.0,3.0,Unknown,1013.0,4.0,M,3.0,4.0,Manager,1.0,Unknown,1278392.0,3323820,2.0,No,22.0,4.0,3.0,Full Time,1.0,10,3.0,3.0,2,2,2,1970,15340707.0,Yes
No,Unknown,1968.67,15.0,2.0,Life Sciences,1014.0,4.0,F,3.0,5.0,Research Director,2.0,Unknown,449284.0,4134217,5.0,Unknown,11.0,3.0,1.0,Full Time,1.0,25,2.0,3.0,4,0,3,1970,19081000.0,Yes
No,Unknown,283.01,13.0,3.0,Other,1015.0,3.0,M,2.0,1.0,Laboratory Technician,2.0,Married,449284.0,594317,1.0,No,20.0,4.0,3.0,Part Time,1.0,2,2.0,3.0,2,2,2,1970,2743000.0,Yes
No,Unknown,1032.49,8.0,2.0,Unknown,1016.0,3.0,M,2.0,3.0,Sales Executive,4.0,Married,833932.0,2168223,4.0,Unknown,11.0,3.0,2.0,Part Time,1.0,16,6.0,2.0,13,4,12,1970,10007184.0,No
No,Unknown,387.94,1.0,3.0,Life Sciences,1017.0,1.0,M,3.0,1.0,Research Scientist,4.0,Divorced,313333.0,814667,1.0,No,15.0,3.0,1.0,Full Time,3.0,3,5.0,3.0,3,1,2,1970,3760000.0,Yes
Yes,Travel Frequently,290.04,10.0,2.0,Unknown,1018.0,1.0,M,2.0,1.0,Laboratory Technician,3.0,Unknown,234259.0,609075,1.0,Unknown,20.0,4.0,3.0,Unknown,0.0,2,2.0,1.0,2,2,2,1970,5391411.0,Yes
No,Travel Rarely,468.21,2.0,3.0,Marketing,1019.0,3.0,M,3.0,2.0,Sales Executive,1.0,Unknown,378167.0,983233,0.0,Unknown,12.0,3.0,4.0,Part Time,0.0,4,3.0,3.0,3,0,2,1970,4538000.0,Yes
No,Unknown,290.04,1.0,4.0,Medical,1020.0,4.0,F,3.0,1.0,Laboratory Technician,3.0,Single,234259.0,609075,0.0,Yes,11.0,3.0,3.0,Part Time,0.0,10,2.0,2.0,4,0,2,1970,2811113.0,No
No,Travel Rarely,290.04,6.0,1.0,Life Sciences,1021.0,3.0,F,3.0,1.0,Research Scientist,3.0,Married,234259.0,609075,0.0,Yes,14.0,3.0,4.0,Part Time,0.0,4,3.0,3.0,3,2,2,1970,2811113.0,No
No,Travel Frequently,398.98,2.0,3.0,Life Sciences,1022.0,4.0,F,2.0,1.0,Laboratory Technician,4.0,Married,449284.0,837850,1.0,Unknown,12.0,3.0,2.0,Full Time,1.0,10,2.0,3.0,2,2,2,1970,3867000.0,No
No,Travel Rarely,214.6,1.0,3.0,Technical Degree,1023.0,4.0,F,3.0,1.0,Research Scientist,1.0,Single,173333.0,450667,2.0,Unknown,11.0,3.0,2.0,Part Time,0.0,5,2.0,2.0,3,1,2,1970,2080000.0,No
No,Unknown,216.25,1.0,3.0,Medical,1024.0,4.0,M,3.0,1.0,Research Scientist,2.0,Single,449284.0,454133,1.0,Unknown,18.0,3.0,4.0,Part Time,0.0,10,3.0,2.0,2,2,1,1970,2096000.0,No
No,Unknown,290.04,23.0,4.0,Life Sciences,1025.0,1.0,F,3.0,1.0,Research Scientist,3.0,Unknown,234259.0,609075,1.0,Unknown,12.0,3.0,4.0,Part Time,2.0,10,3.0,3.0,2,2,2,1970,2811113.0,Yes
Yes,Unknown,402.79,23.0,3.0,Medical,1026.0,3.0,F,3.0,1.0,Research Scientist,1.0,Single,325333.0,845867,0.0,Unknown,13.0,3.0,1.0,Full Time,0.0,6,2.0,3.0,5,0,3,1970,3904000.0,No
No,Travel Rarely,477.39,6.0,3.0,Technical Degree,1027.0,1.0,M,2.0,2.0,Laboratory Technician,4.0,Married,385583.0,1002517,0.0,No,12.0,3.0,1.0,Unknown,1.0,10,6.0,3.0,9,6,7,1970,4627000.0,Yes
No,Unknown,1582.77,-46.0,3.0,Life Sciences,1028.0,46.0,M,3.0,4.0,Research Director,1.0,Married,1278392.0,3323820,4.0,Unknown,11.0,3.0,2.0,Full Time,0.0,10,2.0,3.0,3,1,2,1970,15340707.0,Yes
No,Unknown,556.26,10.0,2.0,Medical,1029.0,3.0,F,1.0,2.0,Sales Executive,2.0,Single,449284.0,1168139,1.0,No,13.0,3.0,1.0,Part Time,0.0,19,4.0,3.0,19,11,9,1970,5391411.0,Yes
Yes,Unknown,237.51,1.0,3.0,Unknown,1030.0,4.0,M,3.0,1.0,Sales Representative,2.0,Unknown,191833.0,498767,1.0,Yes,11.0,3.0,1.0,Part Time,0.0,10,2.0,4.0,3,2,2,1970,2302000.0,No
Yes,Unknown,290.04,3.0,3.0,Life Sciences,1031.0,1.0,F,3.0,1.0,Laboratory Technician,1.0,Unknown,234259.0,609075,4.0,No,12.0,3.0,3.0,Unknown,0.0,10,4.0,4.0,3,1,2,1970,5391411.0,Yes
No,Non-Travel,290.04,16.0,2.0,Unknown,1032.0,3.0,F,3.0,1.0,Research Scientist,3.0,Divorced,234259.0,609075,9.0,No,16.0,3.0,2.0,Unknown,1.0,6,0.0,3.0,4,0,0,1970,5391411.0,Yes
No,Travel Rarely,290.04,19.0,1.0,Medical,1033.0,4.0,F,3.0,1.0,Laboratory Technician,4.0,Married,234259.0,609075,3.0,Unknown,11.0,3.0,3.0,Part Time,3.0,10,6.0,2.0,3,1,2,1970,2811113.0,No
No,Travel Rarely,290.04,1.0,4.0,Life Sciences,1034.0,2.0,F,3.0,1.0,Laboratory Technician,2.0,Unknown,234259.0,609075,3.0,No,22.0,4.0,3.0,Part Time,1.0,7,3.0,3.0,4,0,3,1970,2811113.0,Yes
No,Travel Rarely,1582.77,11.0,2.0,Technical Degree,1035.0,4.0,M,2.0,4.0,Manufacturing Director,2.0,Unknown,1278392.0,3323820,3.0,No,16.0,3.0,2.0,Full Time,0.0,10,1.0,2.0,5,0,3,1970,15340707.0,Yes
No,Travel Frequently,523.2,2.0,1.0,Life Sciences,1036.0,4.0,F,1.0,2.0,Sales Executive,4.0,Single,449284.0,1098717,3.0,No,20.0,4.0,2.0,Part Time,0.0,10,3.0,3.0,6,0,0,1970,5071000.0,No
Yes,Unknown,556.26,18.0,4.0,Marketing,1037.0,4.0,M,3.0,2.0,Sales Executive,3.0,Married,449284.0,1168139,0.0,Unknown,18.0,3.0,3.0,Part Time,1.0,5,0.0,2.0,4,3,2,1970,5391411.0,Yes
No,Unknown,290.04,7.0,3.0,Unknown,1038.0,4.0,F,4.0,1.0,Research Scientist,3.0,Divorced,234259.0,609075,1.0,No,11.0,3.0,4.0,Part Time,3.0,4,2.0,3.0,4,0,3,1970,2811113.0,Yes
Yes,Unknown,556.26,22.0,4.0,Unknown,1039.0,4.0,F,3.0,2.0,Manufacturing Director,3.0,Married,449284.0,1168139,1.0,Unknown,15.0,3.0,4.0,Part Time,2.0,10,3.0,2.0,10,6,7,1970,5391411.0,Yes
No,Unknown,1093.24,2.0,3.0,Unknown,1040.0,2.0,F,3.0,3.0,Sales Executive,2.0,Unknown,883000.0,2295800,2.0,Unknown,11.0,3.0,2.0,Unknown,0.0,14,5.0,3.0,4,3,2,1970,5391411.0,Yes
No,Unknown,564.06,22.0,3.0,Unknown,1041.0,4.0,M,3.0,2.0,Research Scientist,4.0,Unknown,455583.0,1184517,3.0,Unknown,14.0,3.0,1.0,Full Time,2.0,12,4.0,2.0,6,3,3,1970,5467000.0,No
No,Unknown,556.26,2.0,1.0,Marketing,1042.0,3.0,F,3.0,2.0,Sales Executive,2.0,Married,449284.0,1168139,0.0,Yes,13.0,3.0,1.0,Part Time,3.0,4,3.0,2.0,3,1,2,1970,5391411.0,Yes
No,Travel Rarely,556.26,18.0,1.0,Life Sciences,1043.0,1.0,F,4.0,2.0,Sales Executive,3.0,Married,449284.0,1168139,2.0,No,11.0,3.0,2.0,Unknown,0.0,6,3.0,2.0,3,1,2,1970,5391411.0,No
No,Unknown,595.21,10.0,3.0,Marketing,1044.0,4.0,M,2.0,2.0,Sales Executive,4.0,Married,480750.0,1249950,1.0,Yes,11.0,3.0,4.0,Full Time,0.0,10,3.0,3.0,6,4,4,1970,5769000.0,Yes
Yes,Travel Rarely,247.0,-22.0,4.0,Life Sciences,1045.0,4.0,M,3.0,1.0,Research Scientist,3.0,Single,199500.0,518700,1.0,Yes,13.0,3.0,4.0,Part Time,0.0,8,2.0,3.0,8,7,7,1970,2394000.0,Yes
No,Unknown,374.42,11.0,3.0,Medical,1046.0,1.0,M,3.0,1.0,Laboratory Technician,3.0,Single,449284.0,786283,4.0,No,18.0,3.0,1.0,Full Time,0.0,8,6.0,3.0,3,0,2,1970,3629000.0,Yes
No,Travel Frequently,965.92,18.0,2.0,Life Sciences,1047.0,3.0,F,3.0,3.0,Manufacturing Director,4.0,Unknown,449284.0,2028433,2.0,No,11.0,3.0,3.0,Part Time,0.0,10,2.0,3.0,2,2,2,1970,9362000.0,Yes
No,Unknown,333.15,1.0,3.0,Unknown,1048.0,1.0,F,3.0,1.0,Laboratory Technician,4.0,Unknown,269083.0,699617,4.0,No,11.0,3.0,2.0,Full Time,1.0,7,2.0,2.0,3,0,2,1970,3229000.0,Yes
No,Unknown,556.26,7.0,4.0,Marketing,1049.0,4.0,M,3.0,2.0,Sales Executive,1.0,Divorced,449284.0,1168139,7.0,No,14.0,3.0,2.0,Part Time,2.0,10,3.0,3.0,3,0,2,1970,5391411.0,Yes
No,Unknown,1694.33,8.0,5.0,Life Sciences,1050.0,1.0,M,3.0,4.0,Research Director,2.0,Unknown,1368500.0,3558100,3.0,No,11.0,3.0,3.0,Full Time,0.0,10,3.0,4.0,3,1,0,1970,16422000.0,Yes
No,Unknown,582.63,16.0,4.0,Marketing,1051.0,3.0,M,2.0,2.0,Sales Executive,1.0,Unknown,470583.0,1223517,4.0,No,13.0,3.0,1.0,Unknown,2.0,11,3.0,2.0,3,0,2,1970,5391411.0,No
Yes,Travel Rarely,453.97,9.0,2.0,Unknown,1052.0,1.0,F,2.0,1.0,Sales Representative,1.0,Unknown,449284.0,953333,3.0,No,12.0,3.0,1.0,Full Time,0.0,6,2.0,3.0,3,2,2,1970,4400000.0,Yes
No,Unknown,213.16,1.0,2.0,Life Sciences,1053.0,1.0,M,3.0,1.0,Research Scientist,1.0,Unknown,172167.0,447633,2.0,Unknown,22.0,4.0,4.0,Part Time,1.0,5,3.0,4.0,3,1,0,1970,2066000.0,Yes
No,Unknown,290.04,5.0,5.0,Medical,1054.0,2.0,F,4.0,1.0,Research Scientist,3.0,Unknown,234259.0,609075,2.0,Unknown,12.0,3.0,1.0,Part Time,0.0,7,5.0,3.0,4,0,3,1970,2811113.0,Yes
No,Travel Rarely,290.04,8.0,2.0,Unknown,1055.0,4.0,M,4.0,1.0,Human Resources,2.0,Unknown,449284.0,609075,9.0,No,18.0,3.0,4.0,Part Time,0.0,8,3.0,3.0,3,0,2,1970,2811113.0,Yes
